pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AL	NC_063233.1	700001	800000	0.0002828642978878	82153	1243616	4396511010	1522374
AL	NC_063233.1	800001	900000	0.0002342543265284	81256	1007790	4302119047	1648778
AL	NC_063233.1	900001	1000000	0.0002518507064149	84343	1079150	4284879782	2272674
AL	NC_063233.1	1000001	1100000	0.0003976313581113	80934	1721361	4329037348	1505116
AL	NC_063233.1	1100001	1200000	0.0003576950857487	83478	1567548	4382358222	1807280
AL	NC_063233.1	1200001	1300000	0.0002028083548811	85826	914549	4509424676	1851332
AL	NC_063233.1	1300001	1400000	0.0003190235048961	84673	1327629	4161539760	2732066
AL	NC_063233.1	1400001	1500000	0.0004990566776671	85417	2233640	4475724101	1879392
AL	NC_063233.1	1500001	1600000	0.0005279303813723	87375	2321314	4397007791	2488648
AL	NC_063233.1	1600001	1700000	0.0004323185038286	85025	1857098	4295670862	2368830
AL	NC_063233.1	1700001	1800000	0.0005112341566175	80645	2131495	4169312579	1948324
AL	NC_063233.1	1800001	1900000	0.0004606745120353	82897	1989423	4318500260	1905106
AL	NC_063233.1	1900001	2000000	0.0005041017150433	83847	2245452	4454362945	1650836
AL	NC_063233.1	2000001	2100000	0.0003785460626647	86464	1674911	4424589674	2230740
AL	NC_063233.1	2100001	2200000	0.0002828749087074	83479	1188368	4201037149	2381204
AL	NC_063233.1	2200001	2300000	0.0008001148344746	78362	3336252	4169716466	1525080
AL	NC_063233.1	2300001	2400000	0.0005366520636828	79495	2215377	4128144006	1862626
AL	NC_063233.1	2400001	2500000	0.0004744453765616	79486	2027645	4273716428	1410932
AL	NC_063233.1	2500001	2600000	0.0003118544972176	82425	1285611	4122470612	2429250
AL	NC_063233.1	2600001	2700000	0.000578904022868	83655	2585799	4466714512	1573142
AL	NC_063233.1	2700001	2800000	0.0006138252853905	78344	2478825	4038323378	1933764
AL	NC_063233.1	2800001	2900000	0.0008006876815789	76877	3221259	4023115472	1706394
AL	NC_063233.1	2900001	3000000	0.000711795420232	76964	2912699	4092045154	1503068
AL	NC_063233.1	3000001	3100000	0.000727184870292	76090	2962209	4073529471	1398126
AL	NC_063233.1	3100001	3200000	0.0007823491906661	79751	3301792	4220355871	1615720
AL	NC_063233.1	3200001	3300000	0.0007431932592959	78492	3101152	4172739676	1532408
AL	NC_063233.1	3300001	3400000	0.0007533326894534	73851	2938772	3901028113	1524652
AL	NC_063233.1	3400001	3500000	0.0007491121111027	80341	3216551	4293817911	1501476
AL	NC_063233.1	3500001	3600000	0.0007529503387061	80504	3193347	4241112376	1696160
AL	NC_063233.1	3600001	3700000	0.0005155150691871	79105	2166453	4202501788	1554138
AL	NC_063233.1	3700001	3800000	0.0004968810820933	77877	2060093	4146048369	1506008
AL	NC_063233.1	3800001	3900000	0.0005843887177497	82015	2501211	4280046695	1857328
AL	NC_063233.1	3900001	4000000	0.0005842044931902	81306	2526077	4323960239	1587302
AL	NC_063233.1	4000001	4100000	0.0004069142051858	80049	1628046	4000956416	2373650
AL	NC_063233.1	4100001	4200000	0.000485870075702	83988	2062378	4244710887	2327914
AL	NC_063233.1	4200001	4300000	0.0006759449501824	81482	2833003	4191174147	2035742
AL	NC_063233.1	4300001	4400000	0.000598197043827	84353	2634328	4403779703	1904916
AL	NC_063233.1	4400001	4500000	0.0004584793200082	84399	1873054	4085362018	2918562
AL	NC_063233.1	4500001	4600000	0.0004662319524323	84810	2021750	4336360881	2196378
AL	NC_063233.1	4600001	4700000	0.0005011023772589	84401	2211406	4413082237	1879440
AL	NC_063233.1	4700001	4800000	0.0003671489539762	83487	1575262	4290525638	2098482
AL	NC_063233.1	4800001	4900000	0.0004574560757088	82365	1911568	4178691904	2235058
AL	NC_063233.1	4900001	5000000	0.0003634651235036	79945	1489999	4099427713	2036608
AL	NC_063233.1	5000001	5100000	0.0009120834580696	78818	3617807	3966530659	2245502
AL	NC_063233.1	5100001	5200000	0.000733238465647	84845	3010416	4105643854	2933806
AL	NC_063233.1	5200001	5300000	0.0007851034786242	84666	3446815	4390268409	2000826
AL	NC_063233.1	5300001	5400000	0.0006557447372102	76853	2644748	4033197447	1669940
AL	NC_063233.1	5400001	5500000	0.0006101789496977	83225	2690511	4409380234	1676086
AL	NC_063233.1	5500001	5600000	0.0003820942370001	86392	1700333	4450035712	2132880
AL	NC_063233.1	5600001	5700000	0.0002706391155453	87483	1222271	4516239264	2133150
AL	NC_063233.1	5700001	5800000	0.0001113541184889	84787	467445	4197824080	2633366
AL	NC_063233.1	5800001	5900000	0.0002081741982216	85359	894697	4297828490	2420842
AL	NC_063233.1	5900001	6000000	0.0001310236286383	84762	572808	4371791607	2077006
AL	NC_063233.1	6000001	6100000	0.000171327284718	78298	679455	3965830668	2156204
AL	NC_063233.1	6100001	6200000	7.731715030692318e-05	85319	340029	4397847032	2099814
AL	NC_063233.1	6200001	6300000	0.0002777390617342	87348	1237248	4454713688	2292600
AL	NC_063233.1	6300001	6400000	0.0003592546677964	83901	1543275	4295768819	2152028
AL	NC_063233.1	6400001	6500000	0.0004074862531032	82743	1707989	4191525449	2277172
AL	NC_063233.1	6500001	6600000	0.0005162658659429	79593	2050991	3972741828	2367258
AL	NC_063233.1	6600001	6700000	0.0004819336108506	82997	1943124	4031932939	2811988
AL	NC_063233.1	6700001	6800000	0.0002561246429159	82101	1045972	4083839759	2481708
AL	NC_063233.1	6800001	6900000	0.0004617771841813	79516	1837423	3979025086	2329748
AL	NC_063233.1	6900001	7000000	0.0006320343390383	73504	2359856	3733746498	1980996
AL	NC_063233.1	7000001	7100000	0.0005131711924964	82414	2129676	4150030304	2333500
AL	NC_063233.1	7100001	7200000	0.0003272517652383	78816	1283592	3922337895	2376146
AL	NC_063233.1	7200001	7300000	0.0004322292979214	80031	1708359	3952436839	2510688
AL	NC_063233.1	7300001	7400000	0.0004250773910212	79143	1706916	4015541725	2143644
AL	NC_063233.1	7400001	7500000	0.0007230912978509	81234	3013717	4167823633	2052898
AL	NC_063233.1	7500001	7600000	0.0006246954915476	80994	2647575	4238184901	1790666
AL	NC_063233.1	7600001	7700000	0.0003298464099025	79766	1411825	4280249709	1435378
AL	NC_063233.1	7700001	7800000	0.0002925556599167	81055	1287700	4401555589	1298452
AL	NC_063233.1	7800001	7900000	0.0005861147992862	80016	2525650	4309138761	1393542
AL	NC_063233.1	7900001	8000000	0.0003961586282281	83434	1758210	4438146426	1621144
AL	NC_063233.1	8000001	8100000	0.0003512690226349	85715	1546741	4403294627	2150080
AL	NC_063233.1	8100001	8200000	0.0003677449778956	84082	1567940	4263661217	2286234
AL	NC_063233.1	8200001	8300000	0.0005551821027591	82388	2289311	4123531700	2408928
AL	NC_063233.1	8300001	8400000	0.0004711220875705	80736	1950302	4139695530	2048548
AL	NC_063233.1	8400001	8500000	0.0004512869670408	78714	1830113	4055319860	1938892
AL	NC_063233.1	8500001	8600000	0.0002861834661407	79315	1171756	4094422420	1927982
AL	NC_063233.1	8600001	8700000	0.0002626620755978	73854	1023539	3896790192	1533916
AL	NC_063233.1	8700001	8800000	0.0004613136334806	74453	1840984	3990742667	1354620
AL	NC_063233.1	8800001	8900000	0.0003130200678504	64797	1001722	3200184598	2042574
AL	NC_063233.1	8900001	9000000	0.0007968778296643	69712	2903704	3643850904	1562016
AL	NC_063233.1	9000001	9100000	0.0005255181838322	76435	2125205	4044018010	1552914
AL	NC_063233.1	9100001	9200000	0.000807307792693	74853	3244588	4019022273	1339776
AL	NC_063233.1	9200001	9300000	0.0004674435877535	78514	1963810	4201170048	1451044
AL	NC_063233.1	9300001	9400000	0.000504625003637	78581	2111753	4184796601	1514424
AL	NC_063233.1	9400001	9500000	0.0003316314098865	79903	1421629	4286774285	1442764
AL	NC_063233.1	9500001	9600000	0.0006231614538251	82473	2714849	4356574020	1701594
AL	NC_063233.1	9600001	9700000	0.0002669604181935	80699	1149931	4307496249	1524220
AL	NC_063233.1	9700001	9800000	0.0005863168514427	77774	2429084	4142954435	1492182
AL	NC_063233.1	9800001	9900000	0.000526055492494	78867	2174751	4134071464	1729494
AL	NC_063233.1	9900001	10000000	0.0006732024613368	75907	2708052	4022641264	1528590
AL	NC_063233.1	10000001	10100000	0.0007987138510972	74888	3150810	3944854588	1580232
AL	NC_063233.1	10100001	10200000	0.0006052372516866	76220	2474663	4088748657	1376478
AL	NC_063233.1	10200001	10300000	0.0005642688118124	77436	2344449	4154844200	1395360
AL	NC_063233.1	10300001	10400000	0.0006107907025105	70665	2209597	3617600908	1824730
AL	NC_063233.1	10400001	10500000	0.0003499164251545	75611	1359071	3883987439	1909072
AL	NC_063233.1	10500001	10600000	0.0001903113375738	79847	816171	4288609446	1425586
AL	NC_063233.1	10600001	10700000	0.0001718710529511	76050	683405	3976265859	1700302
AL	NC_063233.1	10700001	10800000	0.0004056252137523	73244	1505547	3711670155	2009746
AL	NC_063233.1	10800001	10900000	0.0001265681607737	76027	485416	3835214141	2137932
AL	NC_063233.1	10900001	11000000	0.0001013403231732	81948	429165	4234888804	1986272
AL	NC_063233.1	11000001	11100000	0.0001316578283615	68276	467219	3548736948	1591208
AL	NC_063233.1	11100001	11200000	0.0002267959144954	27380	328723	1449422053	555102
AL	NC_063233.1	11200001	11300000	0.0	15	0	770595	376
AL	NC_063233.1	11300001	11400000	0.0	9	0	491221	136
AL	NC_063233.1	11400001	11500000	NA	0	NA	NA	NA
AL	NC_063233.1	11500001	11600000	0.0	10	0	388912	668
AL	NC_063233.1	11600001	11700000	0.0	67	0	3532561	1396
AL	NC_063233.1	11700001	11800000	NA	0	NA	NA	NA
AL	NC_063233.1	11800001	11900000	NA	0	NA	NA	NA
AL	NC_063233.1	11900001	12000000	0.0	38	0	1970657	906
AL	NC_063233.1	12000001	12100000	0.0	11	0	570821	260
AL	NC_063233.1	12100001	12200000	NA	0	NA	NA	NA
AL	NC_063233.1	12200001	12300000	0.0297322306990271	14	23391	786722	144
AL	NC_063233.1	12300001	12400000	0.0	14	0	655881	554
AL	NC_063233.1	12400001	12500000	NA	0	NA	NA	NA
AL	NC_063233.1	12500001	12600000	NA	0	NA	NA	NA
AL	NC_063233.1	12600001	12700000	0.0	6	0	297362	184
AL	NC_063233.1	12700001	12800000	0.0	8	0	396285	246
AL	NC_063233.1	12800001	12900000	NA	0	NA	NA	NA
AL	NC_063233.1	12900001	13000000	0.0	81	0	4163261	2056
AL	NC_063233.1	13000001	13100000	0.0	1459	0	69356779	54968
AL	NC_063234.1	1	100000	NA	0	NA	NA	NA
AL	NC_063234.1	100001	200000	0.0	599	0	25872468	31390
AL	NC_063234.1	200001	300000	0.0002694772254559	74643	1019026	3781492103	2046632
AL	NC_063234.1	300001	400000	0.0002968053359401	84951	1279911	4312291071	2297840
AL	NC_063234.1	400001	500000	0.0003543905961941	83084	1578122	4453058340	1513352
AL	NC_063234.1	500001	600000	0.0003845862826787	84401	1609203	4184244401	2601488
AL	NC_063234.1	600001	700000	0.0004694495750763	83945	1975388	4207881112	2439978
AL	NC_063234.1	700001	800000	0.0006005350417874	84439	2497645	4159032906	2688834
AL	NC_063234.1	800001	900000	0.0003671725699792	84789	1579486	4301753805	2304344
AL	NC_063234.1	900001	1000000	0.0003534668699934	84123	1557698	4406913723	1848832
AL	NC_063234.1	1000001	1100000	0.0005509391176205	81102	2402196	4360184135	1436390
AL	NC_063234.1	1100001	1200000	0.0005274500034436	83112	2296678	4354304645	1825854
AL	NC_063234.1	1200001	1300000	0.0005990492611938	83545	2606851	4351647133	1910336
AL	NC_063234.1	1300001	1400000	0.0004819503994511	78571	2029308	4210615869	1433964
AL	NC_063234.1	1400001	1500000	0.0006514839589003	70379	2390379	3669129481	1605964
AL	NC_063234.1	1500001	1600000	0.0009614515637176	67121	3211756	3340528136	2032274
AL	NC_063234.1	1600001	1700000	0.0011488201808684	57028	3246937	2826323087	1765226
AL	NC_063234.1	1700001	1800000	0.000893601622621	61033	2776857	3107488762	1629470
AL	NC_063234.1	1800001	1900000	0.000573585629061	62334	1824763	3181326218	1639048
AL	NC_063234.1	1900001	2000000	0.0004458915112628	69354	1601805	3592364868	1654668
AL	NC_063234.1	2000001	2100000	0.0006026747688491	67232	2149418	3566464221	1338766
AL	NC_063234.1	2100001	2200000	0.0004430504812955	80175	1829645	4129653566	1980698
AL	NC_063234.1	2200001	2300000	0.0006964285096455	78843	2901977	4166941703	1618672
AL	NC_063234.1	2300001	2400000	0.0006463125749908	77137	2598403	4020350370	1762486
AL	NC_063234.1	2400001	2500000	0.0007367375601997	80141	3059250	4152428443	1904100
AL	NC_063234.1	2500001	2600000	0.0004945354143252	84471	2093265	4232790897	2466404
AL	NC_063234.1	2600001	2700000	0.0008354239666044	84968	3442395	4120536563	2915658
AL	NC_063234.1	2700001	2800000	0.0004851287468554	82008	1999070	4120699944	2349248
AL	NC_063234.1	2800001	2900000	0.0004284189480899	83309	1817408	4242127964	2210650
AL	NC_063234.1	2900001	3000000	0.0004263728872944	82713	1725012	4045782580	2724754
AL	NC_063234.1	3000001	3100000	0.0005796105872299	85068	2538552	4379754366	2109740
AL	NC_063234.1	3100001	3200000	0.0004445005905776	78190	1805116	4060997979	1823462
AL	NC_063234.1	3200001	3300000	0.0006641944481217	77160	2684785	4042167181	1693782
AL	NC_063234.1	3300001	3400000	0.0007326851696315	77442	2984882	4073894387	1646950
AL	NC_063234.1	3400001	3500000	0.0005696345784087	77994	2343552	4114132268	1622212
AL	NC_063234.1	3500001	3600000	0.0005210052454102	77608	2148912	4124549645	1523342
AL	NC_063234.1	3600001	3700000	0.0008376005006116	81493	3685398	4399947227	1387564
AL	NC_063234.1	3700001	3800000	0.0006436931802904	79841	2750626	4273194255	1476748
AL	NC_063234.1	3800001	3900000	0.0009538201617959	79206	4079455	4276964530	1348672
AL	NC_063234.1	3900001	4000000	0.0007145230781107	84471	3279560	4589858747	1346464
AL	NC_063234.1	4000001	4100000	0.0007832071141085	64523	2475888	3161217455	2123648
AL	NC_063234.1	4100001	4200000	0.0007381281456726	84094	3242484	4392846986	1892416
AL	NC_063234.1	4200001	4300000	0.0006449305336267	86642	3005963	4660909731	1523046
AL	NC_063234.1	4300001	4400000	0.0005480040887416	83748	2391694	4364372546	1910668
AL	NC_063234.1	4400001	4500000	0.0002516166368675	84565	1033182	4106175223	2882356
AL	NC_063234.1	4500001	4600000	0.0006266273149783	78280	2507658	4001833211	2038914
AL	NC_063234.1	4600001	4700000	0.0005881862960027	81286	2494945	4241759825	1833842
AL	NC_063234.1	4700001	4800000	0.0004723296370881	80646	1929185	4084403875	2208518
AL	NC_063234.1	4800001	4900000	0.0003842542165521	84303	1536789	3999406991	3174976
AL	NC_063234.1	4900001	5000000	0.0005592368724883	74122	2060402	3684309997	2255618
AL	NC_063234.1	5000001	5100000	0.0004191992678023	78130	1639267	3910472002	2289352
AL	NC_063234.1	5100001	5200000	0.0004434330753166	84957	1793950	4045593574	3154750
AL	NC_063234.1	5200001	5300000	0.0004049721390754	84898	1719991	4247183532	2493564
AL	NC_063234.1	5300001	5400000	0.0003342626649061	85161	1453625	4348750706	2219598
AL	NC_063234.1	5400001	5500000	0.0004611673083966	59645	1404197	3044875416	1559906
AL	NC_063234.1	5500001	5600000	0.0004722775575511	75050	1826781	3868024154	1845904
AL	NC_063234.1	5600001	5700000	0.0002563670019823	66398	872785	3404435802	1690448
AL	NC_063234.1	5700001	5800000	0.0002585565224324	81218	1022209	3953522388	2738052
AL	NC_063234.1	5800001	5900000	0.0002889358441232	44478	654336	2264641142	1186008
AL	NC_063234.1	5900001	6000000	NA	0	NA	NA	NA
AL	NC_063234.1	6000001	6100000	0.000621142166825	17645	577097	929090039	374396
AL	NC_063234.1	6100001	6200000	0.0005249343124288	82946	2254341	4294520184	1982340
AL	NC_063234.1	6200001	6300000	0.0006630855373498	86512	3011735	4542000738	1865524
AL	NC_063234.1	6300001	6400000	0.0003309676238143	82538	1430834	4323184194	1810456
AL	NC_063234.1	6400001	6500000	0.0002348326782671	80144	996103	4241756332	1623112
AL	NC_063234.1	6500001	6600000	0.000110430128769	79076	469184	4248695580	1408120
AL	NC_063234.1	6600001	6700000	0.0003911781593325	72806	1517029	3878102506	1400936
AL	NC_063234.1	6700001	6800000	0.0007410331964715	76178	3007574	4058622494	1460544
AL	NC_063234.1	6800001	6900000	0.0006322993111967	73263	2451247	3876719390	1488050
AL	NC_063234.1	6900001	7000000	0.0006160406769505	67309	2153364	3495489958	1582102
AL	NC_063234.1	7000001	7100000	0.0004810632573355	79042	1996557	4150300339	1706854
AL	NC_063234.1	7100001	7200000	0.0004014766771825	81244	1684507	4195777976	1973680
AL	NC_063234.1	7200001	7300000	0.0006032376302379	81258	2597922	4306631201	1630858
AL	NC_063234.1	7300001	7400000	0.0007380418591545	76762	3021066	4093353192	1466948
AL	NC_063234.1	7400001	7500000	0.0014918021266118	58095	4332141	2903964891	1721872
AL	NC_063234.1	7500001	7600000	0.0009720214553616	51919	2545122	2618380475	1473856
AL	NC_063234.1	7600001	7700000	0.0010047353197295	55355	2823293	2809986814	1504418
AL	NC_063234.1	7700001	7800000	0.0009597684671994	26432	1194719	1244799179	1034130
AL	NC_063234.1	7800001	7900000	0.0007046308459931	49825	1648398	2339378143	1966532
AL	NC_063234.1	7900001	8000000	0.0007484554506163	53980	2055384	2746167455	1454202
AL	NC_063234.1	8000001	8100000	0.0004103604558167	69348	1447625	3527691276	1862768
AL	NC_063234.1	8100001	8200000	0.0003330321577417	78802	1354536	4067282899	1926038
AL	NC_063234.1	8200001	8300000	0.0003125260451513	75930	1238525	3962949710	1713688
AL	NC_063234.1	8300001	8400000	0.0004306092386685	80440	1820188	4227006382	1724804
AL	NC_063234.1	8400001	8500000	0.000406465524314	61769	1230425	3027132503	2024780
AL	NC_063234.1	8500001	8600000	0.0003076588441425	64357	1002834	3259564999	1773964
AL	NC_063234.1	8600001	8700000	0.0002361607592447	53699	658154	2786889753	1259500
AL	NC_063235.1	1	100000	0.0003635162650975	56968	1079627	2969955140	1299584
AL	NC_063235.1	100001	200000	0.0003444012126986	82312	1452325	4216956696	2108272
AL	NC_063235.1	200001	300000	0.0003863782337027	80736	1641173	4247581403	1715162
AL	NC_063235.1	300001	400000	0.0002340416096188	76995	929714	3972430379	1885288
AL	NC_063235.1	400001	500000	0.0003335367073221	74050	1309416	3925852751	1482830
AL	NC_063235.1	500001	600000	0.0003711988020535	72445	1436172	3869010331	1363364
AL	NC_063235.1	600001	700000	0.0003002785521226	65403	1053019	3506807238	1186114
AL	NC_063235.1	700001	800000	0.0005792658267626	71553	2192714	3785332914	1459846
AL	NC_063235.1	800001	900000	0.0005651396120605	66418	1947042	3445240713	1571490
AL	NC_063235.1	900001	1000000	0.0005584249585822	59304	1715872	3072699337	1416638
AL	NC_063235.1	1000001	1100000	0.0007465380326657	55303	2052681	2749600034	1685010
AL	NC_063235.1	1100001	1200000	0.0007153028385193	50517	1804935	2523315864	1506122
AL	NC_063235.1	1200001	1300000	0.0009435018477465	57651	2913195	3087641012	1062438
AL	NC_063235.1	1300001	1400000	0.0010233583580748	67050	3649468	3566168167	1309070
AL	NC_063235.1	1400001	1500000	0.0009286017610334	69674	3449488	3714711887	1331782
AL	NC_063235.1	1500001	1600000	0.0004518689542072	53073	1261808	2792420210	1133574
AL	NC_063235.1	1600001	1700000	0.0006733830060078	71100	2576306	3825914787	1246866
AL	NC_063235.1	1700001	1800000	0.0007356387311142	69130	2661306	3617680646	1532576
AL	NC_063235.1	1800001	1900000	0.000790404115862	68136	2725366	3448066559	1879658
AL	NC_063235.1	1900001	2000000	0.0005615254098604	64408	1821895	3244545960	1831136
AL	NC_063235.1	2000001	2100000	0.000509691080904	75324	2046650	4015471482	1439276
AL	NC_063235.1	2100001	2200000	0.0004157384222563	76654	1682604	4047266045	1583530
AL	NC_063235.1	2200001	2300000	0.0002048094126252	83895	905213	4419782218	1760330
AL	NC_063235.1	2300001	2400000	0.000188714674486	82026	807746	4280250077	1854578
AL	NC_063235.1	2400001	2500000	0.0003022286087385	80934	1255088	4152776950	2052736
AL	NC_063235.1	2500001	2600000	0.0002006825002227	81199	808215	4027331726	2506834
AL	NC_063235.1	2600001	2700000	0.0002902668189634	68294	1013057	3490088890	1775824
AL	NC_063235.1	2700001	2800000	0.0002572117736017	83691	1067400	4149887795	2581472
AL	NC_063235.1	2800001	2900000	0.0001677024751878	81663	663680	3957484821	2814108
AL	NC_063235.1	2900001	3000000	0.000355283591402	15073	268686	756257836	435706
AL	NC_063235.1	3000001	3100000	0.0	605	0	27551310	26822
AL	NC_063235.1	3100001	3200000	NA	0	NA	NA	NA
AL	NC_063235.1	3200001	3300000	NA	0	NA	NA	NA
AL	NC_063235.1	3300001	3400000	NA	0	NA	NA	NA
AL	NC_063235.1	3400001	3500000	0.0003372647565272	20507	359872	1067031147	475584
AL	NC_063235.1	3500001	3600000	5.300435137615307e-05	71850	178834	3373949409	2829514
AL	NC_063235.1	3600001	3700000	0.0001121405493777	72318	377881	3369708835	2928910
AL	NC_063235.1	3700001	3800000	0.0002224591230894	71095	787098	3538169121	2153188
AL	NC_063235.1	3800001	3900000	0.0005316543486343	85203	2391847	4498876020	1765718
AL	NC_063235.1	3900001	4000000	0.0007308438284047	84103	3326937	4552185940	1397614
AL	NC_063235.1	4000001	4100000	0.0007961523497201	83580	3591138	4510616594	1428044
AL	NC_063235.1	4100001	4200000	0.0006919643800157	82568	3082200	4454275522	1415412
AL	NC_063235.1	4200001	4300000	0.0003918377009684	80731	1709024	4361560911	1363280
AL	NC_063235.1	4300001	4400000	0.0006419669720643	81183	2752900	4288226840	1671606
AL	NC_063235.1	4400001	4500000	0.0007383320379453	75249	2940553	3982697281	1530544
AL	NC_063235.1	4500001	4600000	0.0007407075328949	72200	2708677	3656877890	1990684
AL	NC_063235.1	4600001	4700000	0.0006974869290716	79768	2937042	4210891814	1657804
AL	NC_063235.1	4700001	4800000	0.0007332012422827	79568	3029086	4131315968	1866000
AL	NC_063235.1	4800001	4900000	0.0006025354118402	81655	2523000	4187305759	2083592
AL	NC_063235.1	4900001	5000000	0.0008688985209307	69562	2961866	3408759399	2274534
AL	NC_063235.1	5000001	5100000	0.0008846915657643	71620	3386998	3828450650	1336076
AL	NC_063235.1	5100001	5200000	0.0006940511018058	71020	2592880	3735863243	1510554
AL	NC_063235.1	5200001	5300000	9.205344217740554e-05	72526	351883	3822594698	1521896
AL	NC_063235.1	5300001	5400000	0.0002493125737235	70807	936724	3757227267	1409392
AL	NC_063235.1	5400001	5500000	0.0006071702407601	63882	2066694	3403813068	1226892
AL	NC_063235.1	5500001	5600000	0.0007686259621889	63878	2532866	3295316740	1569044
AL	NC_063235.1	5600001	5700000	0.0005223102876393	57392	1462503	2800065468	1919680
AL	NC_063235.1	5700001	5800000	0.0005091692812195	52193	1237281	2429999306	2119902
AL	NC_063235.1	5800001	5900000	0.0005554750330082	63255	1780759	3205830855	1737896
AL	NC_063235.1	5900001	6000000	0.000824916439256	59610	2463889	2986834645	1745530
AL	NC_063235.1	6000001	6100000	0.0007185666560539	69490	2512772	3496922629	1982298
AL	NC_063235.1	6100001	6200000	0.0006853089995859	65513	2263120	3302335153	1854448
AL	NC_063235.1	6200001	6300000	0.000884209534875	75221	3421786	3869881363	1875948
AL	NC_063235.1	6300001	6400000	0.0007140340024245	68954	2487160	3483251486	1927192
AL	NC_063235.1	6400001	6500000	0.000649565216439	70685	2335268	3595124771	1899308
AL	NC_063235.1	6500001	6600000	0.0005198124938242	82826	2233058	4295891358	1956672
AL	NC_063235.1	6600001	6700000	0.0005382165032387	80820	2297060	4267910750	1670836
AL	NC_063235.1	6700001	6800000	0.0005099172718561	79070	2090880	4100429845	1873482
AL	NC_063235.1	6800001	6900000	0.0005794813979631	70247	2078309	3586498216	1842286
AL	NC_063235.1	6900001	7000000	0.0005509521433721	75522	2181979	3960378458	1647176
AL	NC_063235.1	7000001	7100000	0.0006516904584286	68742	2293701	3519617282	1775200
AL	NC_063235.1	7100001	7200000	0.0004868236557943	64516	1563619	3211879664	1958024
AL	NC_063235.1	7200001	7300000	0.0003744543772468	81345	1598273	4268271643	1766036
AL	NC_063235.1	7300001	7400000	0.0005025910186106	73942	1919929	3820062295	1797862
AL	NC_063235.1	7400001	7500000	0.0004184773278806	70069	1498472	3580772243	1826668
AL	NC_063235.1	7500001	7600000	0.0005949877551612	63485	1845032	3100957934	2110550
AL	NC_063235.1	7600001	7700000	0.0003496075912768	71473	1231782	3523327384	2269562
AL	NC_063235.1	7700001	7800000	0.0005002694124927	77865	2018850	4035525558	1843846
AL	NC_063235.1	7800001	7900000	0.0003797571220867	44189	850509	2239613033	1209472
AL	NC_063235.1	7900001	8000000	0.0	696	0	32968724	26640
AL	NC_063236.1	1	100000	0.0007396454532424	40164	1444656	1953173637	1368838
AL	NC_063236.1	100001	200000	0.0002797667887403	43026	557941	1994307482	1783368
AL	NC_063236.1	200001	300000	0.0005849979894407	50797	1464298	2503082107	1621284
AL	NC_063236.1	300001	400000	0.0006105509621899	29931	893077	1462739485	1001180
AL	NC_063236.1	400001	500000	0.0005280357824778	60992	1621858	3071492603	1735322
AL	NC_063236.1	500001	600000	0.0001082559605206	77214	436693	4033893357	1729866
AL	NC_063236.1	600001	700000	0.0002308202281374	77842	932722	4040902340	1827404
AL	NC_063236.1	700001	800000	0.0008668213331435	73514	3249626	3748899428	1940564
AL	NC_063236.1	800001	900000	0.0008872908158538	40584	1654063	1864172344	1736432
AL	NC_063236.1	900001	1000000	0.00082812273594	30405	1158413	1398842164	1296210
AL	NC_063236.1	1000001	1100000	0.0007115057970257	35529	1139179	1601081825	1622664
AL	NC_063236.1	1100001	1200000	0.0009323878132413	40914	1749797	1876683688	1763132
AL	NC_063236.1	1200001	1300000	0.0007002470466332	56743	1845494	2635489873	2323996
AL	NC_063236.1	1300001	1400000	0.0007361303522974	50708	1796103	2439925204	1810728
AL	NC_063236.1	1400001	1500000	0.0009227665918004	47158	1969779	2134644901	2117642
AL	NC_063236.1	1500001	1600000	0.0009508667852564	42008	1840237	1935325777	1783486
AL	NC_063236.1	1600001	1700000	0.0008407486584475	52951	2155442	2563717442	1837730
AL	NC_063236.1	1700001	1800000	0.0008689335618269	28858	1122459	1291766194	1347976
AL	NC_063236.1	1800001	1900000	0.0008333985150222	29865	1130252	1356196321	1332744
AL	NC_063236.1	1900001	2000000	0.0008880167940123	43744	1845214	2077904396	1649712
AL	NC_063236.1	2000001	2100000	0.001138831536277	64211	3698286	3247439048	1779718
AL	NC_063236.1	2100001	2200000	0.0006271851713613	69297	2255933	3596916992	1627682
AL	NC_063236.1	2200001	2300000	0.0006164325449739	76244	2458054	3987547413	1693254
AL	NC_063236.1	2300001	2400000	0.0005731522810467	37638	1070951	1868527851	1158950
AL	NC_063236.1	2400001	2500000	0.0013658662115263	44395	3061147	2241176313	1255492
AL	NC_063236.1	2500001	2600000	0.0008313208400438	24410	1052897	1266535072	574340
AL	NC_063236.1	2600001	2700000	0.0	35	0	1956487	392
AL	NC_063236.1	2700001	2800000	0.0	26	0	1073036	1532
AL	NC_063236.1	2800001	2900000	0.0	555	0	26837759	19704
AL	NC_063236.1	2900001	3000000	0.0	2959	0	135595725	129044
AL	NC_063236.1	3000001	3100000	0.0	12	0	543012	536
AL	NC_063236.1	3100001	3200000	NA	0	NA	NA	NA
AL	NC_063236.1	3200001	3300000	NA	0	NA	NA	NA
AL	NC_063236.1	3300001	3400000	NA	0	NA	NA	NA
AL	NC_063236.1	3400001	3500000	0.0	16	0	619394	1084
AL	NC_063236.1	3500001	3600000	NA	0	NA	NA	NA
AL	NC_063236.1	3600001	3700000	0.0	8	0	331854	460
AL	NC_063236.1	3700001	3800000	0.0002780575398368	11816	170552	613369449	278814
