pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AL	NC_063223.1	7700001	7800000	0.0007383217608915	82733	216994	293901672	1272660
AL	NC_063223.1	7800001	7900000	0.0007456993458283	85460	207553	278333354	1614316
AL	NC_063223.1	7900001	8000000	0.0004102886284399	85954	110255	268725459	1760522
AL	NC_063223.1	8000001	8100000	0.0004625283410643	83858	125247	270787731	1611546
AL	NC_063223.1	8100001	8200000	0.0006618769345887	83704	177425	268063428	1642472
AL	NC_063223.1	8200001	8300000	0.0007241229509774	83565	188966	260958446	1719096
AL	NC_063223.1	8300001	8400000	0.0004524606980487	85078	125511	277396469	1603574
AL	NC_063223.1	8400001	8500000	0.0006641652868732	86376	206040	310223982	1286540
AL	NC_063223.1	8500001	8600000	0.0007464955726527	82420	227233	304399662	1128748
AL	NC_063223.1	8600001	8700000	0.0003971644431135	86910	120939	304506111	1384666
AL	NC_063223.1	8700001	8800000	0.0008448790921705	79734	235175	278353438	1284628
AL	NC_063223.1	8800001	8900000	0.0006241057129775	84800	184145	295054181	1373526
AL	NC_063223.1	8900001	9000000	0.0002073447776087	85705	58148	280441112	1603452
AL	NC_063223.1	9000001	9100000	0.0006812802598992	83904	192755	282930552	1470496
AL	NC_063223.1	9100001	9200000	0.0005093550354952	85453	148956	292440419	1445918
AL	NC_063223.1	9200001	9300000	0.000690702695983	83634	198721	287708447	1398186
AL	NC_063223.1	9300001	9400000	0.0006438153752846	82661	178965	277975654	1457952
AL	NC_063223.1	9400001	9500000	0.0005235415858385	87299	155483	296983094	1497496
AL	NC_063223.1	9500001	9600000	0.0003692904804476	82754	112773	305377490	1135724
AL	NC_063223.1	9600001	9700000	0.0005610827173529	84852	176442	314467002	1151476
AL	NC_063223.1	9700001	9800000	0.000443343080682	78597	126825	286065139	1134382
AL	NC_063223.1	9800001	9900000	0.0008225531217429	79181	230264	279938151	1228846
AL	NC_063223.1	9900001	10000000	0.0007741988846224	84186	225394	291131910	1386820
AL	NC_063223.1	10000001	10100000	0.000435369637503	86015	130599	299972687	1385966
AL	NC_063223.1	10100001	10200000	0.0003045221089114	86626	89493	293880140	1493544
AL	NC_063223.1	10200001	10300000	0.0002402741309825	84650	72542	301913484	1289368
AL	NC_063223.1	10300001	10400000	0.0003202965622521	81575	86951	271470288	1472460
AL	NC_063223.1	10400001	10500000	0.000431460127142	83834	116459	269918337	1622174
AL	NC_063223.1	10500001	10600000	0.0003825335937282	82569	98667	257930288	1693212
AL	NC_063223.1	10600001	10700000	0.0005172614208706	83832	144831	279995751	1503042
AL	NC_063223.1	10700001	10800000	0.0005235918790028	80317	137414	262444865	1513418
AL	NC_063223.1	10800001	10900000	0.0003825067043547	80880	97656	255305329	1630030
AL	NC_063223.1	10900001	11000000	0.0002943513614495	79139	75218	255538142	1526512
AL	NC_063223.1	11000001	11100000	0.0004314838409518	83447	111618	258684079	1737574
AL	NC_063223.1	11100001	11200000	0.0002672131279396	85132	70564	264073852	1770264
AL	NC_063223.1	11200001	11300000	0.0004845262793351	83821	130262	268844035	1634422
AL	NC_063223.1	11300001	11400000	0.0005994011889475	81984	174294	290780204	1261232
AL	NC_063223.1	11400001	11500000	0.0005990434758463	83095	166958	278707651	1473766
AL	NC_063223.1	11500001	11600000	0.0006089850509099	83693	157040	257871683	1766142
AL	NC_063223.1	11600001	11700000	0.0003215868544571	85347	97330	302655406	1325344
AL	NC_063223.1	11700001	11800000	0.0003460483481366	74482	93129	269121354	1096108
AL	NC_063223.1	11800001	11900000	0.0006601512308449	84668	191693	290377403	1427130
AL	NC_063223.1	11900001	12000000	0.0004997327697007	84786	153095	306353734	1251468
AL	NC_063223.1	12000001	12100000	0.0003696973268722	78564	101028	273272195	1289314
AL	NC_063223.1	12100001	12200000	0.0003635661245216	75780	93940	258384909	1311790
AL	NC_063223.1	12200001	12300000	0.0003515594184658	86445	111305	316603664	1218124
AL	NC_063223.1	12300001	12400000	0.000427881128964	87364	137234	320729265	1222398
AL	NC_063223.1	12400001	12500000	0.0005409890937045	86064	162609	300577224	1383376
AL	NC_063223.1	12500001	12600000	0.0005606124318274	86624	166321	296677331	1460802
AL	NC_063223.1	12600001	12700000	0.0004830322937295	84388	144421	298988291	1301882
AL	NC_063223.1	12700001	12800000	0.0006103681056591	87398	189756	310887804	1340136
AL	NC_063223.1	12800001	12900000	0.0006458452084086	87190	185898	287836772	1601072
AL	NC_063223.1	12900001	13000000	0.0002380482386648	86876	71794	301594334	1423652
AL	NC_063223.1	13000001	13100000	0.0005446216677291	84479	165033	303023199	1269006
AL	NC_063223.1	13100001	13200000	0.0008343908416828	86815	236687	283664427	1628950
AL	NC_063223.1	13200001	13300000	0.000342039663163	87966	112504	328920918	1160900
AL	NC_063223.1	13300001	13400000	0.0003679152264199	86028	107141	291211106	1494476
AL	NC_063223.1	13400001	13500000	0.0001675824154451	83099	47821	285358102	1392544
AL	NC_063223.1	13500001	13600000	0.0002017933105418	86438	58834	291555750	1508524
AL	NC_063223.1	13600001	13700000	0.0006937827192583	86349	208238	300148727	1400494
AL	NC_063223.1	13700001	13800000	0.0005217922148248	85863	164802	315838365	1188898
AL	NC_063223.1	13800001	13900000	0.0004454551248326	85537	150485	337823030	915424
AL	NC_063223.1	13900001	14000000	0.0001335177945184	85994	39731	297570823	1419322
AL	NC_063223.1	14000001	14100000	0.0003556027527431	86333	110005	309347999	1301318
AL	NC_063223.1	14100001	14200000	0.0004934032040409	89785	159784	323840621	1320994
AL	NC_063223.1	14200001	14300000	0.0006403409549684	84679	188983	295128710	1370408
AL	NC_063223.1	14300001	14400000	0.0005781734034784	80743	160627	277818037	1354634
AL	NC_063223.1	14400001	14500000	0.0005591556708378	84464	150046	268343876	1677480
AL	NC_063223.1	14500001	14600000	0.00052825641997	85961	164105	310654057	1259058
AL	NC_063223.1	14600001	14700000	0.0005944518330788	82387	186355	313490496	1023924
AL	NC_063223.1	14700001	14800000	0.0007127319286921	83616	229855	322498531	991898
AL	NC_063223.1	14800001	14900000	0.0005740889007461	81165	166633	290256439	1229574
AL	NC_063223.1	14900001	15000000	0.000291009112528	85676	93727	322075825	1108686
AL	NC_063223.1	15000001	15100000	0.0002091429629607	86958	68735	328650790	1102644
AL	NC_063223.1	15100001	15200000	0.0003020655358329	84637	92022	304642500	1258108
AL	NC_063223.1	15200001	15300000	0.0002791025470271	83052	80945	290018851	1341010
AL	NC_063223.1	15300001	15400000	0.0002944427421555	53801	51709	175616487	1017814
AL	NC_063223.1	15400001	15500000	0.0004397024072569	51087	79046	179771588	807484
AL	NC_063223.1	15500001	15600000	0.0004593660543905	84223	127562	277691394	1557440
AL	NC_063223.1	15600001	15700000	0.0004427890166665	83505	125612	283683640	1441292
AL	NC_063223.1	15700001	15800000	0.0003771396221367	82395	100025	265220078	1602480
AL	NC_063223.1	15800001	15900000	0.0003564878908931	82500	86798	243480921	1873694
AL	NC_063223.1	15900001	16000000	0.0002561849722173	82379	61401	239674480	1915700
AL	NC_063223.1	16000001	16100000	0.0003697169016932	83692	90525	244849504	1928376
AL	NC_063223.1	16100001	16200000	0.0002848198435448	82978	81618	286560090	1380668
AL	NC_063223.1	16200001	16300000	0.0005322614103242	80695	145366	273110162	1406528
AL	NC_063223.1	16300001	16400000	0.0003493701270391	83092	89795	257019685	1740398
AL	NC_063223.1	16400001	16500000	0.0006916709660861	81439	175436	253640833	1687154
AL	NC_063223.1	16500001	16600000	0.0005062996893085	84079	125857	248582021	1903938
AL	NC_063223.1	16600001	16700000	0.0006289966562087	82517	158578	252112628	1765524
AL	NC_063223.1	16700001	16800000	0.0006490699090804	83419	166938	257195716	1759204
AL	NC_063223.1	16800001	16900000	0.000205998788886	83788	57911	281123012	1492792
AL	NC_063223.1	16900001	17000000	0.0004695670759485	85215	120016	255588618	1883696
AL	NC_063223.1	17000001	17100000	0.0004745483815218	84393	132023	278207671	1562062
AL	NC_063223.1	17100001	17200000	0.0004889464778124	86124	148014	302720250	1366476
AL	NC_063223.1	17200001	17300000	0.0004404743181084	81330	129183	293281571	1201762
AL	NC_063223.1	17300001	17400000	0.0007938404027282	71411	190652	240164143	1279406
AL	NC_063223.1	17400001	17500000	0.0002185758968435	74349	54544	249542611	1321958
AL	NC_063223.1	17500001	17600000	0.0002409036792654	85636	72702	301788666	1344708
AL	NC_063223.1	17600001	17700000	0.0002386030421232	83996	76432	320331205	1035710
AL	NC_063223.1	17700001	17800000	0.0004975428597079	86784	154166	309854713	1317990
AL	NC_063223.1	17800001	17900000	0.0005243133082181	86371	168545	321458558	1152928
AL	NC_063223.1	17900001	18000000	0.0005909380586567	87077	174850	295885495	1492958
AL	NC_063223.1	18000001	18100000	0.0006573567242058	86978	201695	306827317	1358246
AL	NC_063223.1	18100001	18200000	0.0007168046340983	79258	218198	304403724	952472
AL	NC_063223.1	18200001	18300000	0.0006035573166788	87395	179169	296854988	1508284
AL	NC_063223.1	18300001	18400000	0.0006014464673823	83174	184056	306022248	1158728
AL	NC_063223.1	18400001	18500000	0.0005203657983291	83101	148754	285864291	1390014
AL	NC_063223.1	18500001	18600000	0.0005393338125262	84340	160016	296691949	1331222
AL	NC_063223.1	18600001	18700000	0.0005662689948822	86207	160551	283524264	1593404
AL	NC_063223.1	18700001	18800000	0.0004942916476596	84881	133375	269830576	1687988
AL	NC_063223.1	18800001	18900000	0.0004031073402992	85451	111151	275735490	1647952
AL	NC_063223.1	18900001	19000000	0.0005531603527228	79670	156201	282379240	1242184
AL	NC_063223.1	19000001	19100000	0.0005112748256887	82531	164554	321850386	933184
AL	NC_063223.1	19100001	19200000	0.0005262012605163	85789	163861	311403663	1236862
AL	NC_063223.1	19200001	19300000	0.0005980659137893	86846	169515	283438658	1636404
AL	NC_063223.1	19300001	19400000	0.0005047075191721	87493	153981	305089570	1412560
AL	NC_063223.1	19400001	19500000	0.000463832204488	83657	142720	307697479	1162142
AL	NC_063223.1	19500001	19600000	0.0004687998241817	83929	134322	286523145	1428210
AL	NC_063223.1	19600001	19700000	0.0006660373740318	83316	177291	266187765	1636358
AL	NC_063223.1	19700001	19800000	0.0003847382027876	84792	111326	289355201	1445686
AL	NC_063223.1	19800001	19900000	0.0003532265905893	86299	112872	319545592	1174932
AL	NC_063223.1	19900001	20000000	0.0007050517579587	84419	215955	306296662	1223712
AL	NC_063223.1	20000001	20100000	0.0006174714119605	79883	182673	295840417	1090442
AL	NC_063223.1	20100001	20200000	0.0005553822410517	78173	158602	285572689	1120850
AL	NC_063223.1	20200001	20300000	0.0007187879023316	82832	208972	290728321	1322478
AL	NC_063223.1	20300001	20400000	0.0007648784527228	80639	221948	290174209	1198970
AL	NC_063223.1	20400001	20500000	0.000616170300092	83329	164323	266684389	1632442
AL	NC_063223.1	20500001	20600000	0.0003049079642059	28725	30201	99049561	478554
AL	NC_063223.1	20600001	20700000	0.000195671864319	3063	2237	11432405	41202
AL	NC_063223.1	20700001	20800000	0.000361092657229	80939	101482	281041439	1322486
AL	NC_063223.1	20800001	20900000	0.0003426459497135	82604	98294	286867538	1350092
AL	NC_063223.1	20900001	21000000	0.0004716093662718	81241	124633	264271681	1536666
AL	NC_063223.1	21000001	21100000	0.0003386937400342	82778	99004	292311278	1293340
AL	NC_063223.1	21100001	21200000	0.0004625010074921	80374	129398	279778850	1304396
AL	NC_063223.1	21200001	21300000	0.0004032839818765	81489	112257	278357200	1384388
AL	NC_063223.1	21300001	21400000	0.0003202832019812	80022	87280	272508828	1366640
AL	NC_063223.1	21400001	21500000	0.0009153627647127	81851	274321	299685557	1152578
AL	NC_063223.1	21500001	21600000	0.0006057235610028	80606	175455	289661838	1197892
AL	NC_063223.1	21600001	21700000	0.0001984396667188	82933	57755	291045641	1318826
AL	NC_063223.1	21700001	21800000	5.207115348191279e-05	83182	15553	298687449	1240806
AL	NC_063223.1	21800001	21900000	6.638130723613039e-05	80622	18515	278918882	1328716
AL	NC_063223.1	21900001	22000000	0.0002213220146331	82160	64968	293545132	1245256
AL	NC_063223.1	22000001	22100000	0.0004632385930783	83470	134397	290124791	1355530
AL	NC_063223.1	22100001	22200000	0.0005085681443188	81940	153740	302299705	1129886
AL	NC_063223.1	22200001	22300000	0.0005178066496198	84017	163853	316436647	1083366
AL	NC_063223.1	22300001	22400000	0.0005913597333082	75531	170920	289028810	918408
AL	NC_063223.1	22400001	22500000	0.0005008485296657	84376	159359	318178033	1079910
AL	NC_063223.1	22500001	22600000	0.0005125143277791	80351	150172	293010345	1141522
AL	NC_063223.1	22600001	22700000	0.0005990859756604	82871	178375	297745244	1231820
AL	NC_063223.1	22700001	22800000	0.000556963251724	84161	172482	309682909	1168330
AL	NC_063223.1	22800001	22900000	0.000673152347325	74241	198455	294814392	778860
AL	NC_063223.1	22900001	23000000	0.000469894035934	82966	149338	317812078	1001780
AL	NC_063223.1	23000001	23100000	3.654064066074995e-05	83331	11427	312720297	1084266
AL	NC_063223.1	23100001	23200000	8.693022361009623e-05	72550	24738	284573063	805282
AL	NC_063223.1	23200001	23300000	0.0003455551211108	77523	97108	281020289	1125858
AL	NC_063223.1	23300001	23400000	0.0001965361707542	81571	60134	305969124	1060668
AL	NC_063223.1	23400001	23500000	0.0001681725355466	81742	51367	305442264	1078216
AL	NC_063223.1	23500001	23600000	6.54634700703806e-05	80965	20686	315993026	914456
AL	NC_063223.1	23600001	23700000	3.763991963672629e-05	79822	11226	298247183	1054594
AL	NC_063223.1	23700001	23800000	4.614568402615519e-05	79933	12625	273590050	1353648
AL	NC_063223.1	23800001	23900000	5.428316325082272e-05	84200	15097	278115701	1542110
AL	NC_063223.1	23900001	24000000	7.16215064229659e-05	45941	12463	174011978	579960
AL	NC_063224.1	1	100000	3.4076861421104323e-06	13650	180	52821766	158316
AL	NC_063224.1	100001	200000	8.578223276185189e-05	68652	22204	258841479	882530
AL	NC_063224.1	200001	300000	8.041038582805467e-05	86696	25167	312981958	1275492
AL	NC_063224.1	300001	400000	0.0001703121935562	86916	55016	323030306	1171748
AL	NC_063224.1	400001	500000	0.0001048734461679	83432	33513	319556582	1012956
AL	NC_063224.1	500001	600000	0.0002425239065216	85695	85629	353074471	754878
AL	NC_063224.1	600001	700000	0.0001079935218667	80536	35362	327445567	761066
AL	NC_063224.1	700001	800000	0.0001293645971245	80721	41202	318495175	872822
AL	NC_063224.1	800001	900000	0.0001765979727219	80921	57725	326872382	789056
AL	NC_063224.1	900001	1000000	0.0002822974763278	79512	88050	311905020	881648
AL	NC_063224.1	1000001	1100000	0.0002261244172448	79394	68270	301913437	993790
AL	NC_063224.1	1100001	1200000	0.0004882553688669	55156	82462	168891128	1198600
AL	NC_063224.1	1200001	1300000	0.0004120032409996	63813	90807	220403606	1069968
AL	NC_063224.1	1300001	1400000	0.000419804015408	77727	127512	303741735	873734
AL	NC_063224.1	1400001	1500000	0.0005188979132352	69661	141164	272045804	792356
AL	NC_063224.1	1500001	1600000	0.0006139080737899	65095	140162	228311055	1046670
AL	NC_063224.1	1600001	1700000	0.0004999616801861	62825	111820	223657141	968890
AL	NC_063224.1	1700001	1800000	0.0004006443063497	63477	90221	225189772	992308
AL	NC_063224.1	1800001	1900000	0.0009699966276965	71729	267378	275648381	860074
AL	NC_063224.1	1900001	2000000	0.0007139941258433	75941	214616	300585106	806008
AL	NC_063224.1	2000001	2100000	0.0005637953656391	76574	155982	276664211	1120418
AL	NC_063224.1	2100001	2200000	0.0007335130583544	78128	227060	309551408	826960
AL	NC_063224.1	2200001	2300000	0.0005553074606517	75198	162088	291888749	867118
AL	NC_063224.1	2300001	2400000	0.0004615892300744	78754	136954	296701030	1015156
AL	NC_063224.1	2400001	2500000	0.0006926238152768	67022	161312	232899875	1102106
AL	NC_063224.1	2500001	2600000	0.0003001423237897	58993	60382	201177892	1018540
AL	NC_063224.1	2600001	2700000	0.0003791904322114	79496	117238	309179742	906556
AL	NC_063224.1	2700001	2800000	0.0006400153127483	80985	189347	295847609	1145714
AL	NC_063224.1	2800001	2900000	0.0005040428901823	74401	144660	286999386	882032
AL	NC_063224.1	2900001	3000000	0.0005048017399314	82612	146204	289626577	1310830
AL	NC_063224.1	3000001	3100000	0.0006029152844225	81748	171045	283696573	1334222
AL	NC_063224.1	3100001	3200000	0.00071761655581	80490	197287	274919800	1364840
AL	NC_063224.1	3200001	3300000	0.0004954422519958	83366	145521	293719398	1309380
AL	NC_063224.1	3300001	3400000	0.0003349529497196	84402	101489	302994794	1261412
AL	NC_063224.1	3400001	3500000	0.0006610502874053	83387	197981	299494613	1245042
AL	NC_063224.1	3500001	3600000	0.0005609138608971	84999	170657	304248142	1278216
AL	NC_063224.1	3600001	3700000	0.0004867122186187	85440	142354	292480843	1442010
AL	NC_063224.1	3700001	3800000	0.000649733354479	80677	176911	272282466	1409872
AL	NC_063224.1	3800001	3900000	0.0008801299327869	83060	235889	268016109	1597238
AL	NC_063224.1	3900001	4000000	0.000489084404527	83013	130654	267139984	1605628
AL	NC_063224.1	4000001	4100000	0.0001825772454785	80625	46701	255787625	1607026
AL	NC_063224.1	4100001	4200000	0.0001108423638165	83862	28765	259512690	1751412
AL	NC_063224.1	4200001	4300000	0.0002375367018629	82841	62485	263054086	1648696
AL	NC_063224.1	4300001	4400000	0.0002484293503212	85287	69124	278244096	1605596
AL	NC_063224.1	4400001	4500000	0.0005075916756544	85033	150429	296358288	1370860
AL	NC_063224.1	4500001	4600000	0.0004334884999774	84631	127610	294379205	1373026
AL	NC_063224.1	4600001	4700000	0.0006336821637246	84619	183266	289208077	1441106
AL	NC_063224.1	4700001	4800000	0.0003746237647455	86986	108215	288863148	1576944
AL	NC_063224.1	4800001	4900000	0.0004661323947655	84401	139428	299116735	1305366
AL	NC_063224.1	4900001	5000000	0.0006510826619302	86226	190376	292399124	1491792
AL	NC_063224.1	5000001	5100000	0.0002559483744622	83969	72529	283373552	1470612
AL	NC_063224.1	5100001	5200000	0.0003059891288792	79207	79513	259855637	1478634
AL	NC_063224.1	5200001	5300000	0.0005966683827241	83968	164025	274901444	1570248
AL	NC_063224.1	5300001	5400000	0.0004639649877354	85534	123307	265767899	1774322
AL	NC_063224.1	5400001	5500000	0.0005798529857536	85631	156320	269585574	1730160
AL	NC_063224.1	5500001	5600000	0.0004957531150771	85641	131185	264617601	1793522
AL	NC_063224.1	5600001	5700000	0.0002060464871022	84777	58422	283537957	1512186
AL	NC_063224.1	5700001	5800000	0.000307501903584	82758	86692	281923458	1418228
AL	NC_063224.1	5800001	5900000	0.0004773593706075	86522	148043	310129033	1297470
AL	NC_063224.1	5900001	6000000	0.000282456185607	82505	81695	289230699	1312158
AL	NC_063224.1	6000001	6100000	0.0004431146872337	82890	124771	281577216	1427560
AL	NC_063224.1	6100001	6200000	0.0003739492961409	82634	94143	251753382	1776004
AL	NC_063224.1	6200001	6300000	0.000682733168451	81660	170456	249667085	1746414
AL	NC_063224.1	6300001	6400000	0.0004942027466678	83143	124193	251299696	1812268
AL	NC_063224.1	6400001	6500000	0.0005268991593653	84433	157941	299755650	1304648
AL	NC_063224.1	6500001	6600000	0.0005697886860413	82607	184930	324558919	908006
AL	NC_063224.1	6600001	6700000	0.0005150447745111	83865	162688	315871567	1081430
AL	NC_063224.1	6700001	6800000	0.0007326829221952	83419	236931	323374536	970428
AL	NC_063224.1	6800001	6900000	0.0003084783612123	83865	95065	308173966	1166224
AL	NC_063224.1	6900001	7000000	0.0003731943315768	84552	113296	303584461	1265958
AL	NC_063224.1	7000001	7100000	0.0002595626073201	86586	82407	317484097	1210782
AL	NC_063224.1	7100001	7200000	0.0001227879837859	84143	38034	309753437	1168122
AL	NC_063224.1	7200001	7300000	0.0005507007707586	79885	173297	314684506	867608
AL	NC_063224.1	7300001	7400000	0.00041267187686	81180	119158	288747566	1246100
AL	NC_063224.1	7400001	7500000	0.0004811667041974	80214	145377	302134372	1037440
AL	NC_063224.1	7500001	7600000	0.0002627087453254	86821	82656	314629800	1261892
AL	NC_063224.1	7600001	7700000	0.0006133650444711	84933	197159	321438272	1073756
AL	NC_063224.1	7700001	7800000	0.0002849777716659	87122	88173	309403079	1345634
AL	NC_063224.1	7800001	7900000	0.0002398959300078	86481	73122	304807172	1353684
AL	NC_063224.1	7900001	8000000	0.0008010187960792	81590	252014	314616837	964862
AL	NC_063224.1	8000001	8100000	0.0006395071426242	85347	198406	310248294	1230472
AL	NC_063224.1	8100001	8200000	0.0005961208185206	86924	171426	287569222	1588908
AL	NC_063224.1	8200001	8300000	0.000441504735961	86078	141087	319559426	1162380
AL	NC_063224.1	8300001	8400000	0.0005576016486037	79592	159867	286704676	1176768
AL	NC_063224.1	8400001	8500000	0.0006431474805289	86194	187874	292116514	1493500
AL	NC_063224.1	8500001	8600000	0.0005006293150649	84314	157031	313667209	1132902
AL	NC_063224.1	8600001	8700000	0.0005554947979946	86399	170168	306335902	1329360
AL	NC_063224.1	8700001	8800000	0.0004716610660772	83326	151041	320232071	996802
AL	NC_063224.1	8800001	8900000	0.0006996202359245	85197	201457	287951934	1487096
AL	NC_063224.1	8900001	9000000	0.0005775708137232	86471	182250	315545723	1234238
AL	NC_063224.1	9000001	9100000	0.0005871308548	84210	179939	306471715	1206362
AL	NC_063224.1	9100001	9200000	0.0006849923210813	87008	188659	275417686	1742244
AL	NC_063224.1	9200001	9300000	0.0003925295319395	83376	108385	276119352	1523208
AL	NC_063224.1	9300001	9400000	0.0004991695046315	83436	133679	267802818	1632404
AL	NC_063224.1	9400001	9500000	0.000529491444037	85038	146177	276070561	1624510
AL	NC_063224.1	9500001	9600000	0.000475149580732	84998	133858	281717601	1550806
AL	NC_063224.1	9600001	9700000	0.0006022436718935	83601	172547	286506954	1414096
AL	NC_063224.1	9700001	9800000	0.0004653272674464	85976	128835	276869655	1670282
AL	NC_063224.1	9800001	9900000	0.0005530744886241	87068	158369	286342985	1618622
AL	NC_063224.1	9900001	10000000	0.0005736761483012	85537	154045	268522581	1743362
AL	NC_063224.1	10000001	10100000	0.0005896555451936	80881	160747	272611699	1421798
AL	NC_063224.1	10100001	10200000	0.0005102320959777	84828	142435	279157272	1573920
AL	NC_063224.1	10200001	10300000	0.0003767828283822	82261	99684	264566197	1597650
AL	NC_063224.1	10300001	10400000	0.0003664129696029	86853	101008	275667098	1729208
AL	NC_063224.1	10400001	10500000	0.0003579793979666	83987	102621	286667335	1430966
AL	NC_063224.1	10500001	10600000	0.0006566680838892	84713	179163	272836467	1641854
AL	NC_063224.1	10600001	10700000	0.0003600516314032	84286	97453	270663959	1644922
AL	NC_063224.1	10700001	10800000	0.0003847705039886	85040	111302	289268535	1464018
AL	NC_063224.1	10800001	10900000	0.0005287440289506	84921	151484	286497798	1494056
AL	NC_063224.1	10900001	11000000	0.0002385354023758	85505	63143	264711231	1784878
AL	NC_063224.1	11000001	11100000	0.0001385477334437	83546	34493	248961128	1866328
AL	NC_063224.1	11100001	11200000	0.0004669915717554	84360	126213	270268261	1656326
AL	NC_063224.1	11200001	11300000	0.0002220576290486	82441	55842	251475260	1773732
AL	NC_063224.1	11300001	11400000	0.0005398315858445	83474	153921	285127814	1424676
AL	NC_063224.1	11400001	11500000	0.0006152676438831	82518	158942	258329853	1691342
AL	NC_063224.1	11500001	11600000	0.0004111005217784	84500	106581	259257759	1803266
AL	NC_063224.1	11600001	11700000	0.0004937417571375	84919	128122	259491927	1815958
AL	NC_063224.1	11700001	11800000	0.0004861759204242	83912	123180	253365078	1832652
AL	NC_063224.1	11800001	11900000	0.0005128443983409	82835	131292	256007476	1736580
AL	NC_063224.1	11900001	12000000	0.0005745925810899	83515	145042	252425814	1827672
AL	NC_063224.1	12000001	12100000	0.0002932731585174	82663	69842	238146581	1953138
AL	NC_063224.1	12100001	12200000	0.0004423007885082	84869	115907	262054699	1783510
AL	NC_063224.1	12200001	12300000	0.0005069095497506	83815	138949	274110046	1575656
AL	NC_063224.1	12300001	12400000	0.0006797291147947	83778	174545	256786117	1783646
AL	NC_063224.1	12400001	12500000	0.0007243396375609	85624	206383	284925730	1551708
AL	NC_063224.1	12500001	12600000	0.0005419460148251	83830	146312	269975230	1620732
AL	NC_063224.1	12600001	12700000	0.0006663296992459	85113	183292	275077038	1636472
AL	NC_063224.1	12700001	12800000	0.0006507899104861	82695	168158	258390607	1700174
AL	NC_063224.1	12800001	12900000	0.000642888011909	84760	176366	274333938	1626940
AL	NC_063224.1	12900001	13000000	0.0005343074503448	82936	154178	288556710	1350604
AL	NC_063224.1	13000001	13100000	0.0007116692305692	83433	228285	320774020	1000100
AL	NC_063224.1	13100001	13200000	0.0005556838791202	85997	177255	318985320	1166140
AL	NC_063224.1	13200001	13300000	0.000538513905225	84706	168534	312961278	1164660
AL	NC_063224.1	13300001	13400000	0.0005142894962555	83424	138137	268597747	1616138
AL	NC_063224.1	13400001	13500000	0.0005498841004726	85501	160814	292450718	1453776
AL	NC_063224.1	13500001	13600000	0.0007490810146225	82384	188091	251095671	1771866
AL	NC_063224.1	13600001	13700000	0.0007357084676913	82907	188336	255992704	1748388
AL	NC_063224.1	13700001	13800000	0.0008138843524193	84426	232763	285990263	1469810
AL	NC_063224.1	13800001	13900000	0.0005325022114298	81658	140099	263095621	1582014
AL	NC_063224.1	13900001	14000000	0.0005165960044373	80919	138608	268310244	1472756
AL	NC_063224.1	14000001	14100000	0.000658124318636	83663	177327	269443014	1621600
AL	NC_063224.1	14100001	14200000	0.0007046429202745	85188	207205	294056740	1416560
AL	NC_063224.1	14200001	14300000	0.0006344706721009	86212	189416	298541774	1418108
AL	NC_063224.1	14300001	14400000	0.0005202777939678	83070	129471	248849752	1841104
AL	NC_063224.1	14400001	14500000	0.0007308779189215	84043	200569	274422027	1581262
AL	NC_063224.1	14500001	14600000	0.000816130556435	83357	216264	264987015	1658094
AL	NC_063224.1	14600001	14700000	0.0005999835507865	84241	160920	268207353	1664858
AL	NC_063224.1	14700001	14800000	0.0006148366918386	85055	194812	316851617	1135426
AL	NC_063224.1	14800001	14900000	0.0006120193589097	86138	193354	315927915	1210978
AL	NC_063224.1	14900001	15000000	0.000431069063134	84315	127967	296859624	1329092
AL	NC_063224.1	15000001	15100000	0.0004910750451518	84131	139967	285021610	1458568
AL	NC_063224.1	15100001	15200000	0.0005340030750284	84883	146618	274563962	1629736
AL	NC_063224.1	15200001	15300000	0.0003965238748552	83819	108299	273121007	1585278
AL	NC_063224.1	15300001	15400000	0.0004575871774116	83130	135895	296981661	1256734
AL	NC_063224.1	15400001	15500000	0.0003370861701246	83889	93664	277863669	1526930
AL	NC_063224.1	15500001	15600000	0.0003968038842751	83050	106975	269591615	1578682
AL	NC_063224.1	15600001	15700000	0.0003466142683937	84635	94312	272094973	1644290
AL	NC_063224.1	15700001	15800000	0.0006213586385243	82563	182471	293664542	1269208
AL	NC_063224.1	15800001	15900000	0.000801858703588	82959	206092	257017850	1731200
AL	NC_063224.1	15900001	16000000	0.0007446063082749	83741	188763	253507119	1820198
AL	NC_063224.1	16000001	16100000	0.0006227592155729	83616	155385	249510559	1863794
AL	NC_063224.1	16100001	16200000	0.0009364280909265	82483	238484	254674120	1736756
AL	NC_063224.1	16200001	16300000	0.0005270183591456	83674	149185	283073630	1462852
AL	NC_063224.1	16300001	16400000	0.0006111549999663	84466	173514	283911610	1498420
AL	NC_063224.1	16400001	16500000	0.0004617302830219	82437	130368	282346653	1396218
AL	NC_063224.1	16500001	16600000	0.0006460958491179	78598	181143	280365522	1197180
AL	NC_063224.1	16600001	16700000	0.0008594327593428	81406	250353	291300276	1228480
AL	NC_063224.1	16700001	16800000	0.0006811699226937	85571	190808	280118064	1600204
AL	NC_063224.1	16800001	16900000	0.0004797391127942	85134	138698	289111303	1466522
AL	NC_063224.1	16900001	17000000	0.0006223118387487	83901	171369	275374803	1559302
